Date/Time,ZONE_F1:Zone Mean Air Temperature [C](Hourly),ZONE_F2:Zone Mean Air Temperature [C](Hourly),ZONE_F3:Zone Mean Air Temperature [C](Hourly) 
 01/13  02:00:00,24.381066947102564,25.776749829493447,25.17986320002967 
 01/13  03:00:00,24.181594464545604,25.595932899332897,24.95994104742944 
 01/13  04:00:00,23.999885910479673,25.42256719126818,24.750777383150165 
 01/13  05:00:00,23.816833651312777,25.245020445939275,24.538106954164014 
 01/13  06:00:00,23.62657675169058,25.058796199063707,24.317165124875906 
 01/13  07:00:00,23.414660502211856,24.85651636235344,24.078363527181775 
 01/13  08:00:00,23.351957061008804,24.740087294343432,23.996826543737104 
 01/13  09:00:00,23.927727120990838,25.0409678862466,24.461179522518396 
 01/13  10:00:00,24.555601026211612,25.298579961875205,24.908348751357675 
 01/13  11:00:00,25.193286388272988,25.61447981993142,25.459680198772702 
 01/13  12:00:00,25.553916784911415,25.811402047618323,25.75989716957514 
 01/13  13:00:00,25.66519409659661,25.903602133862726,25.88675814062961 
 01/13  14:00:00,25.732998601668708,25.987966933781287,25.993049644720777 
 01/13  15:00:00,25.73008793047184,26.020541410644725,26.01548688112375 
 01/13  16:00:00,25.704556158193085,26.013566329080714,25.999181226022717 
 01/13  17:00:00,25.420278532082662,25.8827270081187,25.785442504909007 
 01/13  18:00:00,24.826620794362835,25.594074653558565,25.290075840391 
 01/13  19:00:00,24.317621661399603,25.324745589067135,24.846222963439647 
 01/13  20:00:00,24.06941711069453,25.15844590273944,24.607909043042152 
 01/13  21:00:00,23.864905346746667,24.992865567796578,24.38597129908259 
 01/13  22:00:00,23.692939629849658,24.84042706693281,24.181258014971164 
 01/13  23:00:00,23.158037705830672,24.40978299365849,23.668271326585 
 01/13  24:00:00,22.78226222247936,24.15134401534265,23.32860105104954 
 01/14  01:00:00,22.571828276077706,23.9603404777833,23.083002814474984 
 01/14  02:00:00,22.371796100016578,23.767611925102432,22.844404032513097 
 01/14  03:00:00,22.170423806516833,23.566734242991966,22.603008201596282 
 01/14  04:00:00,21.9509157010372,23.35034625259958,22.347614998427474 
 01/14  05:00:00,21.728039895633025,23.131906270068047,22.090665108853383 
 01/14  06:00:00,21.525867404178822,22.928125903989084,21.85046349483905 
 01/14  07:00:00,21.349169638535514,22.738277689873108,21.62724145822191 
 01/14  08:00:00,21.26649626973304,22.59832724936823,21.500504859309434 
 01/14  09:00:00,21.35540938646453,22.5380728301384,21.520725959297014 
 01/14  10:00:00,21.62416427257363,22.568700289887143,21.698066375440277 
 01/14  11:00:00,21.865069996978107,22.59385017994358,21.837423725106458 
 01/14  12:00:00,22.18903702828567,22.698460846962256,22.102095930834036 
 01/14  13:00:00,22.008995820133862,22.57768952055687,21.943676342315207 
 01/14  14:00:00,22.21681518553069,22.673912338772944,22.12419748126395 
 01/14  15:00:00,21.977578369754696,22.53188048966876,21.922256752911558 
 01/14  16:00:00,21.767964687969364,22.430393864968757,21.77179090148853 
 01/14  17:00:00,21.466208024928342,22.25178174271883,21.498155728204278 
 01/14  18:00:00,21.073303659060752,22.02623841149943,21.14706866460557 
 01/14  19:00:00,20.73363629045933,21.804724107611126,20.826907101137735 
 01/14  20:00:00,20.52459022062019,21.631597681584616,20.616066867433414 
 01/14  21:00:00,20.359255647915347,21.466312197690907,20.425280135021197 
 01/14  22:00:00,20.21187076582161,21.305817405146943,20.24383378671992 
 01/14  23:00:00,20.066295199046333,21.14368748671315,20.062496182786447 
 01/14  24:00:00,19.92959507879368,20.986600236094468,19.888711008939424 
 01/15  01:00:00,19.795270092958372,20.82995952201037,19.717628696588136 
 01/15  02:00:00,19.66191396690106,20.674249982021525,19.54961249933945 
 01/15  03:00:00,19.53384849407043,20.52231768832933,19.387639407920982 
 01/15  04:00:00,19.404619340194987,20.370055524852432,19.22651751316674 
 01/15  05:00:00,19.278552591424663,20.220513591538392,19.069889681148464 
 01/15  06:00:00,19.154251314632884,20.07227324198935,18.91623674434022 
 01/15  07:00:00,19.03113452405893,19.925101136515686,18.765003167938076 
 01/15  08:00:00,19.003962911968262,19.829305749645865,18.707476266945992 
 01/15  09:00:00,19.663405903423346,20.195845334732535,19.235070138791905 
 01/15  10:00:00,20.600295600091034,20.616802574959426,19.95053632291817 
 01/15  11:00:00,20.958627418129097,20.76841924072834,20.25381298218864 
 01/15  12:00:00,21.25054684466235,20.93442702443248,20.546136931734594 
 01/15  13:00:00,21.452976105221005,21.095523475922793,20.788489809848162 
 01/15  14:00:00,21.672521175944865,21.307810786535597,21.14942026058897 
 01/15  15:00:00,22.013379920646916,21.565260198640484,21.632667849922615 
 01/15  16:00:00,22.033435689042676,21.61752366067552,21.66313265525185 
 01/15  17:00:00,21.681443888261825,21.487248585305537,21.282794948798152 
 01/15  18:00:00,21.307176755936496,21.350511534036475,20.92563941123527 
 01/15  19:00:00,20.932466001806585,21.179692297213,20.612401025024507 
 01/15  20:00:00,20.77417426323583,21.10131019180773,20.499507162619647 
 01/15  21:00:00,20.67867704057067,21.03371717940198,20.41357351451814 
 01/15  22:00:00,20.618784873920706,20.983932655080945,20.347022874657977 
 01/15  23:00:00,20.074288475850118,20.523505059967317,19.858208609853317 
 01/15  24:00:00,19.70427707391165,20.29073677579445,19.590304391437 
 01/16  01:00:00,19.590039652893623,20.201791715384587,19.476732938360758 
 01/16  02:00:00,19.498825400968148,20.11253483903237,19.372746506237938 
 01/16  03:00:00,19.409300758634195,20.017832639814443,19.267058156897775 
 01/16  04:00:00,19.318055352914374,19.9190760539189,19.15948077755222 
 01/16  05:00:00,19.2290777706407,19.821355542985977,19.054569047048453 
 01/16  06:00:00,19.142724777145155,19.725108713156864,18.951964980952418 
 01/16  07:00:00,19.05140252025486,19.62494096531567,18.84592673286197 
 01/16  08:00:00,19.145645149568722,19.62434493692061,18.928119840347104 
 01/16  09:00:00,20.2103329151602,20.27151687001351,19.86331182675172 
 01/16  10:00:00,21.086084225312447,20.75595936578745,20.728246281080533 
 01/16  11:00:00,21.686412080742254,21.07642830563589,21.384499251121042 
 01/16  12:00:00,22.057578214215738,21.349802182519294,21.87672337095845 
 01/16  13:00:00,22.359386453839747,21.602170831806802,22.24780961894625 
 01/16  14:00:00,22.651536322647917,21.868207267023525,22.620023715650664 
 01/16  15:00:00,22.6319239504416,21.992545864371017,22.710664855650855 
 01/16  16:00:00,22.574795052108385,22.074198503190082,22.662716766937145 
